,logFC,AveExpr,t,P.Value,adj.P.Val,B,Comparison
Q9Y666,-0.0319879134099845,-1.69726909291905,-0.364235062158819,0.728131673104072,0.95078845826118,-5.42593951046275,OnlyComparison
O75351,-0.0320257502438369,0.882930958792442,-0.985673014680333,0.362229652449541,0.93773588490771,-5.05783208560761,OnlyComparison
Q53FA7,-0.0320340483689672,0.0858947049682709,-0.798720355781385,0.454794982694839,0.93773588490771,-5.19763485206945,OnlyComparison
Q8TB36,-0.032052707699787,1.05220002735339,-0.774744426023989,0.467814059208426,0.93773588490771,-5.2139651146268,OnlyComparison
Q92688,-0.0320948300931883,1.4994054736847,-0.87247130024726,0.416382379406757,0.93773588490771,-5.14503525795126,OnlyComparison
Q15642,-0.0321743674813053,-1.24416364202988,-0.356633486132059,0.733531073880204,0.951587032937725,-5.4285348164037,OnlyComparison
Q6ZSZ5,-0.0322374475899694,-0.69954144769722,-1.01172774473601,0.350583399909292,0.93773588490771,-5.0367372378066,OnlyComparison
Q96FV2,-0.0322390688831003,-0.325183460035786,-0.709275428569099,0.504677971666817,0.93773588490771,-5.25653257852115,OnlyComparison
O43854,-0.0322541229158861,1.45694025958436,-0.630618951997349,0.551458513563587,0.93773588490771,-5.30356067701459,OnlyComparison
O15511,-0.0322729077284615,0.184935622683245,-0.59723147623916,0.572111991554398,0.93773588490771,-5.32209957354635,OnlyComparison
Q2M389,-0.032277846222,0.232218801235195,-0.712760848932583,0.502667377954921,0.93773588490771,-5.25434298646536,OnlyComparison
Q7Z569,-0.0323198773099178,-1.03708695296799,-0.472839810772164,0.652980777560786,0.942710200629587,-5.38327338875329,OnlyComparison
Q99880;Q96A08,-0.0323312989607714,0.291603242593205,-0.555707139443627,0.598436883290504,0.93773588490771,-5.34392795249951,OnlyComparison
Q13442,-0.0323627306751522,1.28105618164544,-0.854367418219353,0.425582546238136,0.93773588490771,-5.15826929942945,OnlyComparison
Q99962,-0.0324114009103295,0.172092980269236,-0.425928950029123,0.684964852794127,0.942786197305365,-5.40296982048333,OnlyComparison
Q16787,-0.0324288702723337,-0.137891845225717,-0.49393971589301,0.638848395827658,0.942710200629587,-5.37379967149013,OnlyComparison
Q9ULC4,-0.0324422151549625,-0.467818467050644,-0.621478997959774,0.557066218227276,0.93773588490771,-5.30872195796839,OnlyComparison
Q9H0W8,-0.0324552281511845,-0.936220202788034,-0.645936017972878,0.542140050552377,0.93773588490771,-5.29476726435477,OnlyComparison
Q8ND24,-0.0324940165712418,0.402378799282028,-0.72159234287915,0.497596890171208,0.93773588490771,-5.24875574975599,OnlyComparison
O94875,-0.0325119084862378,0.0287939416336802,-0.880138907949698,0.412530778649258,0.93773588490771,-5.1393687247817,OnlyComparison
Q9Y6N7,-0.0325200570953166,0.585130697795609,-1.00343699993751,0.354256426205862,0.93773588490771,-5.0434891610476,OnlyComparison
P63241;Q6IS14;Q9GZV4,-0.0325371602792783,1.63372250102601,-1.10039912766195,0.31319426026871,0.93773588490771,-4.96233041251084,OnlyComparison
Q13308,-0.0326004493412276,-0.0387442666159196,-0.80247946807344,0.452777332526287,0.93773588490771,-5.19503946099616,OnlyComparison
Q7Z3E2,-0.0326116379612105,-1.37574021539786,-0.975897876504651,0.366677423437526,0.93773588490771,-5.06565153671619,OnlyComparison
O75116,-0.0326472712522853,0.204105952391277,-0.936276115341862,0.385146223977837,0.93773588490771,-5.0967999222842,OnlyComparison
Q9Y3C8,-0.0326614587792089,-0.63823566265906,-0.877217476570673,0.413995119104367,0.93773588490771,-5.14153200638081,OnlyComparison
P55786;A6NEC2,-0.0326655980572488,1.64652258986579,-0.552359433857157,0.600589307820388,0.93773588490771,-5.34562736173014,OnlyComparison
Q9H4L4,-0.0326880172185977,-0.121582640974179,-0.67138087664719,0.526881627678941,0.93773588490771,-5.27976598806867,OnlyComparison
Q16656,-0.0327034490442915,-0.855452624295677,-0.57438908310787,0.586507111779085,0.93773588490771,-5.33427803608743,OnlyComparison
P78362,-0.0327363969528084,0.224508358586757,-0.566346483761837,0.591625791102575,0.93773588490771,-5.33846681190829,OnlyComparison
O95674,-0.0327841734329861,0.55370013933917,-0.567038893945303,0.591184088622551,0.93773588490771,-5.33810823366234,OnlyComparison
P62312,-0.0328735405886547,0.507235646816429,-0.459463648421644,0.662022785847648,0.942710200629587,-5.38908291243636,OnlyComparison
Q6NUK1,-0.0329279702210374,1.1422003283327,-0.739969719008782,0.487156678236113,0.93773588490771,-5.23695085999506,OnlyComparison
Q969X5,-0.0329351636980113,0.543958353307561,-0.756791053752984,0.477732487552295,0.93773588490771,-5.22593687244795,OnlyComparison
P40429,-0.032939781118033,1.87456295745592,-0.697528396646669,0.511493743625604,0.93773588490771,-5.26384737674465,OnlyComparison
P61020,-0.0330367144517818,0.638763993844838,-0.232264759102966,0.824025586307804,0.966200967925641,-5.46348484221372,OnlyComparison
Q6VY07,-0.0330709939408956,0.390591296649602,-1.03776298672378,0.33924748302805,0.93773588490771,-5.01530015261039,OnlyComparison
Q9BY41,-0.033085591340978,-1.60130708888837,-0.676367850558448,0.523923819142066,0.93773588490771,-5.27676895432095,OnlyComparison
O75534,-0.0331167901432989,1.11781072867141,-0.763738713614011,0.473877035650846,0.93773588490771,-5.22133033193942,OnlyComparison
Q86SX6,-0.0331482565202261,-2.01967391342783,-0.624690233295694,0.555092003132858,0.93773588490771,-5.30691594579186,OnlyComparison
P62910,-0.0331565330427002,1.18903980048487,-1.12318391757279,0.304137753518319,0.93773588490771,-4.94259657507331,OnlyComparison
Q9GZR2,-0.0332481755923403,-0.648656796351329,-0.953562887492598,0.377001273048537,0.93773588490771,-5.08331918824828,OnlyComparison
Q15287,-0.0333113177926836,-0.75468717174061,-0.514595002080501,0.625172722577526,0.942710200629587,-5.36416229828262,OnlyComparison
P17858,-0.0333160501543526,1.21483339482461,-0.96783434854502,0.370378701610995,0.93773588490771,-5.07206216235046,OnlyComparison
P46779,-0.0333311298155354,1.13926201136928,-0.844540601501362,0.430638884188835,0.93773588490771,-5.16536632029027,OnlyComparison
P47755,-0.0333441629581008,0.570459342846705,-1.05416169806405,0.332260990502408,0.93773588490771,-5.00161922303567,OnlyComparison
Q15326,-0.0333808623004305,-0.58746000785588,-0.634976029858239,0.548797673900227,0.93773588490771,-5.30107759996,OnlyComparison
P17029,-0.0333955338940626,-1.04166519673326,-0.723219557615834,0.496666413067876,0.93773588490771,-5.24772019075526,OnlyComparison
O15550;O14607,-0.0334067072896069,-1.20146448856598,-0.498661979425259,0.635707809690546,0.942710200629587,-5.37162788555143,OnlyComparison
P19174,-0.0334637522779035,0.229047909096062,-0.650192954261754,0.539567968336994,0.93773588490771,-5.29229159912023,OnlyComparison
Q13232,-0.0335416984490984,0.661525895058676,-1.15175843966892,0.293091581824532,0.93773588490771,-4.91751567817202,OnlyComparison
Q14964,-0.0335502897622612,0.254911643798869,-0.82484154298419,0.440907231315681,0.93773588490771,-5.17940699991554,OnlyComparison
Q7Z6E9,-0.0335515104507176,-0.0352321835459487,-0.584298987142664,0.580235872037933,0.93773588490771,-5.32904550115739,OnlyComparison
Q9NPJ3,-0.033583006278027,1.01128504975927,-0.846242309408054,0.429760132859347,0.93773588490771,-5.16414172425559,OnlyComparison
Q92620,-0.0335991657222523,-0.245941869268645,-0.378695611422257,0.717907589541363,0.947513127463245,-5.42085917656657,OnlyComparison
P11182,-0.033616013771018,0.585869032940027,-0.775795110158698,0.467238095321757,0.93773588490771,-5.21325764098115,OnlyComparison
Q9BZQ6,-0.0336232109195214,-0.37474559751786,-0.366360856595435,0.726624755737307,0.95078845826118,-5.42520442662873,OnlyComparison
Q15006,-0.0336258371363053,0.167075691386157,-0.738498744437803,0.48798680666628,0.93773588490771,-5.23790456515745,OnlyComparison
Q53GS7,-0.0336438803575987,0.497346442352134,-0.58802306824091,0.577889485485237,0.93773588490771,-5.32705891952555,OnlyComparison
Q9HAR2,-0.0336465155151641,0.259301004927703,-0.931611249284805,0.387367318779922,0.93773588490771,-5.10040827425948,OnlyComparison
Q13596,-0.0337014861011411,0.378595759426343,-0.972306398181073,0.368322354048033,0.93773588490771,-5.06851126711051,OnlyComparison
Q86WX3,-0.0337195723381658,-0.778036419720259,-0.796403301080422,0.456041816096508,0.93773588490771,-5.19922991164862,OnlyComparison
Q9ULJ8,-0.0337294993524539,-0.127631315126338,-0.792369729083008,0.458218122444045,0.93773588490771,-5.2019980483678,OnlyComparison
Q6P995,-0.0337743253123766,-0.501345381184655,-0.780194294419085,0.464831954583214,0.93773588490771,-5.2102873017569,OnlyComparison
P82914,-0.0337792872673336,0.888849864830915,-0.908473438497692,0.398529836024208,0.93773588490771,-5.11811757274588,OnlyComparison
Q8N126,-0.0337794276265277,1.01816180200975,-1.08100352320437,0.321079362263041,0.93773588490771,-4.97893716374993,OnlyComparison
Q9ULG1,-0.0337797445404484,-1.26171388978839,-0.219475234698457,0.833531107624243,0.96865322847327,-5.46626279456434,OnlyComparison
P49750,-0.0338048941344132,0.0735075042432884,-0.601035213986557,0.569735631551014,0.93773588490771,-5.32003146704986,OnlyComparison
Q13428,-0.0338073315076255,1.32410068533376,-0.956563972935153,0.375601015331554,0.93773588490771,-5.08096151171753,OnlyComparison
Q15029,-0.0338725252343084,1.44244735646962,-0.872852035623243,0.416190496504448,0.93773588490771,-5.14475474344229,OnlyComparison
Q9H2D6,-0.0338882466594987,-0.228233433275702,-1.03695086086649,0.339596556895666,0.93773588490771,-5.01597413835017,OnlyComparison
Q96LA8,-0.0338982198113982,-0.968783661122299,-0.325575952495031,0.755762030142356,0.956322607632919,-5.43859524912859,OnlyComparison
Q9UGR2,-0.0339080860763099,-0.813036498084627,-0.587597372043215,0.578157412579473,0.93773588490771,-5.32728656147382,OnlyComparison
Q8N6R0,-0.0339612246197979,-0.594828914085007,-0.90464001877475,0.400402688267869,0.93773588490771,-5.12102100388967,OnlyComparison
O15068,-0.033990857440526,0.0876319059230417,-0.555774831235626,0.598393406219045,0.93773588490771,-5.34389349602757,OnlyComparison
Q13825,-0.0340254973949323,0.505143600929782,-0.665110775381863,0.530615737625773,0.93773588490771,-5.28350780947589,OnlyComparison
P14923,-0.0340938233569668,0.965732181519737,-0.251823304052684,0.809552707740055,0.963635213835054,-5.45893908514708,OnlyComparison
P08243,-0.0341003149233144,0.701342121332278,-0.92000937214738,0.392934118051422,0.93773588490771,-5.1093275511899,OnlyComparison
P61927,-0.0341020917967121,1.53560694995283,-0.488536926265075,0.642451651689838,0.942710200629587,-5.37626138992816,OnlyComparison
Q9UG63,-0.034119808338094,0.178090321490833,-0.762740235717789,0.474429785649319,0.93773588490771,-5.22199441070499,OnlyComparison
Q9H1A3,-0.0341383047751744,-0.848995829326999,-0.576823717809434,0.584962730872593,0.93773588490771,-5.33299979175521,OnlyComparison
Q9UL03,-0.0341720358307958,-0.704964594521404,-0.581482540057437,0.582014143907069,0.93773588490771,-5.330540585973,OnlyComparison
Q96T83,-0.0341987007385486,-0.179887438030994,-1.02750261632614,0.343679075780319,0.93773588490771,-5.02379039116085,OnlyComparison
Q9Y2H6,-0.0342067953877973,-0.154323856562158,-0.785619494671671,0.461876655126449,0.93773588490771,-5.20660609810668,OnlyComparison
P54725,-0.0342300181612821,-0.832910646667541,-1.14738260233599,0.294760861722842,0.93773588490771,-4.92137996606179,OnlyComparison
Q9HCS7,-0.0342512500087273,0.346158672639487,-0.762081922531678,0.474794467935124,0.93773588490771,-5.22243187256683,OnlyComparison
P19447,-0.0342581421343745,-0.904231576522461,-0.745766210133882,0.483894892381092,0.93773588490771,-5.23317789110078,OnlyComparison
Q13107,-0.0343213654773753,-0.940923178408824,-0.546803295113267,0.604171407976714,0.938819309984588,-5.34842773308485,OnlyComparison
O75489,-0.0343513371521239,0.250853945747748,-0.628419659003202,0.552804650964782,0.93773588490771,-5.30480849667767,OnlyComparison
Q15070,-0.0343799895500703,0.244939143282954,-0.677030855316514,0.523531398622952,0.93773588490771,-5.2763691134349,OnlyComparison
Q8NBI6,-0.0344065130993758,-0.649133442732291,-0.607058095472585,0.565985091848659,0.93773588490771,-5.3167335444215,OnlyComparison
P62879,-0.0344346801330504,1.92973939390862,-0.344033668500886,0.742517457769314,0.954553426160696,-5.43272175182024,OnlyComparison
Q13257,-0.0344430935607322,-0.221182944849422,-0.607813984232644,0.565515449045793,0.93773588490771,-5.3163176370697,OnlyComparison
P82673,-0.0344593277636299,0.325527392909001,-0.589222352457252,0.577135070874347,0.93773588490771,-5.32641682659536,OnlyComparison
Q14194,-0.0345090775366126,2.1928239812269,-0.97150528724188,0.368690061242284,0.93773588490771,-5.06914818138713,OnlyComparison
Q96HN2,-0.0345446089923551,-0.212639659841649,-0.74761663798525,0.482856785405426,0.93773588490771,-5.23196847289972,OnlyComparison
Q9H4I3,-0.0345504385336282,-1.53750313912013,-0.280901411521649,0.788188895807143,0.96164965975896,-5.45151959996058,OnlyComparison
Q86U38,-0.0345958966379346,0.0980319144770919,-0.709656642206169,0.50445780439362,0.93773588490771,-5.25629352202135,OnlyComparison
P48147,-0.034599024657751,1.28590041283033,-0.421821704496986,0.687800876602503,0.942786197305365,-5.40460344472972,OnlyComparison
Q5SWX8,-0.0346353196756448,-0.16883162056291,-0.436114505741822,0.677956092195947,0.942710200629587,-5.39885505977394,OnlyComparison
Q8N3C0,-0.0346861197222692,0.0549048905545989,-0.371344481197249,0.723097257391933,0.950190160203732,-5.42346522174336,OnlyComparison
P30044,-0.0347048411421877,0.453140753877637,-0.940509812906693,0.38313895129891,0.93773588490771,-5.09351419819852,OnlyComparison
O60762,-0.0347088805468113,0.687841171811751,-0.891584407545314,0.406831248323961,0.93773588490771,-5.13084308367476,OnlyComparison
Q9NY33,-0.0347264743344036,1.05790444056937,-1.09179134192682,0.316673632726266,0.93773588490771,-4.96972258314145,OnlyComparison
Q02413,-0.0347501559577466,0.838947118345726,-0.283077201649825,0.786598144466414,0.96164965975896,-5.45093280263839,OnlyComparison
Q9C0F0,-0.0347523703938784,-2.12385334401353,-0.189700118476249,0.855777659316975,0.973209530603067,-5.4721308717765,OnlyComparison
Q12846,-0.0347595084081449,-1.17698816660309,-0.49425282451333,0.638639904962015,0.942710200629587,-5.37365625262724,OnlyComparison
Q8IYB5,-0.0347954185135385,0.158025999936024,-0.995634322774461,0.35774122399211,0.93773588490771,-5.0498101181025,OnlyComparison
Q9H3K2,-0.0347978903411397,0.206804573531048,-0.572132968072996,0.587940384052929,0.93773588490771,-5.33545831478628,OnlyComparison
O75475,-0.0349032344585389,1.82432336390209,-0.955057128223349,0.376303576566438,0.93773588490771,-5.08214593752335,OnlyComparison
Q96GC5,-0.0349441903505388,-0.107313132581587,-0.929645582649169,0.388306188932618,0.93773588490771,-5.10192496791708,OnlyComparison
Q8N5I9,-0.034947892450238,-1.14382894716168,-0.924751822870479,0.390651225079345,0.93773588490771,-5.10569117199071,OnlyComparison
Q9H2U1,-0.034963376211809,0.23567678184884,-0.615053501666591,0.561029474715131,0.93773588490771,-5.31231167309686,OnlyComparison
Q13641,-0.0349809567573875,-0.551863253951593,-0.97168595217747,0.368607111450141,0.93773588490771,-5.06900457682674,OnlyComparison
P04075,-0.0350437736030544,2.22641810097152,-1.03638808816967,0.339838622638946,0.93773588490771,-5.01644098735901,OnlyComparison
Q9NUQ8,-0.0350474983652956,0.330925774995509,-0.840101650336862,0.432937332085876,0.93773588490771,-5.16855200839822,OnlyComparison
P51805,-0.0350704314997279,-1.23685518952816,-0.552046884742823,0.600790488803143,0.93773588490771,-5.34578555769269,OnlyComparison
Q5SY16,-0.0351252496674453,-0.268455125845962,-0.446898115948337,0.67057407400998,0.942710200629587,-5.39440042375159,OnlyComparison
Q9UKZ1,-0.035168858745463,-1.13932917303454,-0.791540267590896,0.458666569091689,0.93773588490771,-5.20256593344109,OnlyComparison
Q93063,-0.0352147091510353,-0.716933206224439,-0.649005262713111,0.540284804983027,0.93773588490771,-5.29298369768753,OnlyComparison
P49336;Q9BWU1,-0.0352330145764351,-0.712174506295168,-0.654836572627496,0.536771082133059,0.93773588490771,-5.28957538315251,OnlyComparison
Q9H1K0,-0.0352499823839077,0.175404875348914,-0.611179243673402,0.56342745110303,0.93773588490771,-5.31446057041974,OnlyComparison
Q9UK41,-0.0352738188378459,-1.18558431939039,-0.595750632525297,0.573038749111419,0.93773588490771,-5.3229016301921,OnlyComparison
Q96EK7,-0.0352911402857182,0.0538072411366017,-1.00711834643542,0.352621709912168,0.93773588490771,-5.04049560250643,OnlyComparison
O94804,-0.0353079826095054,-0.506361786220988,-0.289245274062573,0.782094730133329,0.96164965975896,-5.44924546942425,OnlyComparison
Q15208,-0.0353611313103775,-0.03390846013319,-1.08289254649295,0.320304250226039,0.93773588490771,-4.97732765496652,OnlyComparison
Q9H8S9;Q7L9L4,-0.0353708170433005,-1.55999978998244,-0.323698257392299,0.757114596413147,0.957107131314732,-5.4391753623944,OnlyComparison
Q13510,-0.035397280783974,0.701923176316047,-1.19484879268579,0.277078854623272,0.93773588490771,-4.87902549734759,OnlyComparison
O14828,-0.0354215711693607,0.592773212925236,-0.933397391419145,0.386515713832457,0.93773588490771,-5.0990281534879,OnlyComparison
P57088,-0.0354424335679375,0.0873009787623528,-0.565300806739319,0.592293213168703,0.93773588490771,-5.33900760444424,OnlyComparison
